PID,INNING_KEY,BATTER_IN_INNING_KEY,PITCH_NUMBER,OUT_KEY,BALLS,STRIKES,IS_RUNNER_ON_1B,IS_RUNNER_ON_2B,IS_RUNNER_ON_3B,PITCHER_KEY,THROW_SIDE_KEY,PITCH_TYPE_TRACKED_KEY,EVENT_RESULT_KEY,PITCH_RESULT_KEY,INDUCED_VERTICAL_BREAK,HORIZONTAL_BREAK,SPIN_RATE_ABSOLUTE,RELEASE_SPEED,RELEASE_SIDE,RELEASE_HEIGHT,RELEASE_EXTENSION,HORIZONTAL_APPROACH_ANGLE,VERTICAL_APPROACH_ANGLE,PLATE_X,PLATE_Z
15545,9,1,2,0,0,1,0,0,0,571882,R,SI,,BallCalled,11.75529956817627,-14.646300315856934,2178.22998046875,94.34809875488281,-1.341670036315918,6.483650207519531,6.480000019073486,-1.220870018005371,-6.06125020980835,-1.1842600107192993,2.533139944076538
13104,9,1,3,0,1,1,0,0,0,571882,R,SI,,BallCalled,9.779829978942871,-15.482999801635742,2116.22998046875,93.42130279541016,-1.4816999435424805,6.473979949951172,6.320000171661377,-1.2022500038146973,-5.461329936981201,-1.2386300563812256,3.3003199100494385
12980,9,1,4,0,2,1,0,0,0,571882,R,SL,,FoulBall,-3.789259910583496,3.8745200634002686,2238.22998046875,83.78340148925781,-1.4336400032043457,6.61299991607666,6.389999866485596,2.0171799659729004,-7.9167399406433105,0.08291629701852798,3.0172200202941895
14909,9,1,5,0,2,2,0,0,0,571882,R,FB,field_out,InPlay,15.576600074768066,-6.9189300537109375,2148.22998046875,95.45559692382812,-1.4062199592590332,6.511970043182373,6.480000019073486,0.2859950065612793,-5.466800212860107,-0.5381940007209778,2.715290069580078
12981,9,2,1,1,0,0,0,0,0,571882,R,SI,field_out,InPlay,11.46679973602295,-14.032600402832031,2145.22998046875,94.00129699707031,-1.440659999847412,6.453919887542725,6.449999809265137,-0.7830119729042053,-6.229340076446533,-0.9378979802131653,2.373960018157959
14910,9,3,1,2,0,0,0,0,0,571882,R,CF,,BallCalled,4.319769859313965,2.004189968109131,2138.22998046875,89.66100311279297,-1.50531005859375,6.43917989730835,6.289999961853027,0.8575239777565002,-5.654660224914551,-0.8899999856948853,3.8105900287628174
12982,9,3,2,2,1,0,0,0,0,571882,R,CB,,BallCalled,-8.542570114135742,-1.6231399774551392,2233.22998046875,76.54139709472656,-0.9870330095291138,6.654789924621582,6.369999885559082,1.3207199573516846,-11.434300422668457,0.36803901195526123,0.8307610154151917
14017,9,3,3,2,2,0,0,0,0,571882,R,CF,,BallCalled,8.91631031036377,3.2416601181030273,2301.22998046875,90.67749786376953,-1.4248199462890625,6.444369792938232,6.369999885559082,3.5152299404144287,-7.730189800262451,1.5359400510787964,1.3563899993896484
27213,9,3,4,2,3,0,0,0,0,571882,R,FB,,StrikeCalled,18.51849937438965,-4.745009899139404,2174.22998046875,94.50279998779297,-1.2010999917984009,6.461219787597656,6.380000114440918,0.37366899847984314,-4.83597993850708,-0.44173699617385864,3.0457799434661865
13105,9,3,5,2,3,1,0,0,0,571882,R,SI,,StrikeSwinging,10.979499816894531,-15.163900375366211,2322.22998046875,94.42549896240234,-1.375,6.4125800132751465,6.300000190734863,0.11846800148487091,-5.7327399253845215,0.05752649903297424,2.818700075149536
12983,9,3,6,2,3,2,0,0,0,571882,R,SL,field_out,InPlay,-0.020239999517798424,4.549290180206299,2277.22998046875,86.3478012084961,-1.1969900131225586,6.523230075836182,6.610000133514404,2.1127700805664062,-7.911059856414795,0.34210601449012756,2.386229991912842
24140,1,1,1,0,0,0,0,0,0,668933,R,CF,,StrikeCalled,8.367589950561523,0.5383689999580383,2354.77001953125,95.6365966796875,-1.1483299732208252,6.445950031280518,5.389999866485596,0.48311299085617065,-5.230100154876709,-0.7423610091209412,3.5150299072265625
28443,1,1,2,0,0,1,0,0,0,668933,R,SI,,FoulBall,6.470479965209961,-5.774400234222412,2329.77001953125,97.38279724121094,-0.8999410271644592,6.418429851531982,5.679999828338623,0.1579660028219223,-7.182370185852051,-0.24665500223636627,1.7193900346755981
21887,1,1,3,0,0,2,0,0,0,668933,R,SI,,FoulBall,5.380620002746582,-3.452630043029785,2439.77001953125,96.4988021850586,-1.058940052986145,6.380209922790527,5.550000190734863,0.5173289775848389,-6.833040237426758,-0.27557501196861267,2.0871400833129883
23799,1,1,4,0,0,2,0,0,0,668933,R,SW,,BallCalled,-3.082509994506836,11.337699890136719,2704.77001953125,89.22560119628906,-0.8718990087509155,6.274489879608154,5.659999847412109,2.902559995651245,-7.201499938964844,0.8465629816055298,2.8564200401306152
23800,1,1,5,0,1,2,0,0,0,668933,R,SW,,BallCalled,-1.4788800477981567,11.769599914550781,2561.77001953125,87.90249633789062,-1.0313999652862549,6.328120231628418,5.449999809265137,1.5527399778366089,-5.967360019683838,-0.6002749800682068,3.996920108795166
20290,1,1,6,0,2,2,0,0,0,668933,R,CF,single,InPlay,2.4250900745391846,1.470289945602417,2274.77001953125,95.65519714355469,-0.8854269981384277,6.412179946899414,5.829999923706055,1.1717000007629395,-6.056119918823242,0.0758121982216835,3.1912100315093994
23801,1,2,1,0,0,0,1,0,0,668933,R,CF,,StrikeCalled,6.657969951629639,-0.02392599917948246,2293.77001953125,95.44550323486328,-0.9612740278244019,6.350749969482422,5.46999979019165,1.0398499965667725,-6.493579864501953,0.014765400439500809,2.3543899059295654
22852,1,2,2,0,0,1,1,0,0,668933,R,CF,,BallCalled,6.651710033416748,1.6757500171661377,2314.77001953125,96.42269897460938,-0.9089149832725525,6.384779930114746,5.670000076293945,1.3147900104522705,-7.764379978179932,0.17207300662994385,1.14451003074646
21888,1,2,3,0,1,1,1,0,0,668933,R,SI,,BallCalled,3.779059886932373,-7.467309951782227,2231.77001953125,96.10579681396484,-1.1881799697875977,6.117879867553711,5.75,-0.975633978843689,-6.428369998931885,-1.4444799423217773,2.41936993598938
23802,1,2,4,0,2,1,1,0,0,668933,R,CF,,StrikeSwinging,7.789130210876465,1.7341300249099731,2204.77001953125,93.097900390625,-1.1239099502563477,6.289450168609619,5.739999771118164,0.45657700300216675,-5.470670223236084,-0.8495550155639648,3.2885398864746094
24141,1,2,5,0,2,2,1,0,0,668933,R,CF,force_out,InPlay,5.5584001541137695,0.6646109819412231,2276.77001953125,95.6448974609375,-1.1045399904251099,6.2937397956848145,5.639999866485596,1.5640100240707397,-7.200270175933838,0.2977310121059418,1.7214900255203247
28444,1,3,1,1,0,0,1,0,0,668933,R,SW,,BallCalled,0.5075399875640869,11.603500366210938,2742.77001953125,89.57460021972656,-1.014739990234375,6.21973991394043,5.610000133514404,2.95743989944458,-8.005760192871094,0.7322900295257568,1.724310040473938
24142,1,3,2,1,1,0,1,0,0,668933,R,CF,,StrikeCalled,8.626790046691895,2.024869918823242,2303.77001953125,94.5792007446289,-1.0228400230407715,6.400489807128906,5.5,1.8552500009536743,-6.698520183563232,0.537617027759552,2.104599952697754
21607,1,3,3,1,1,1,1,0,0,668933,R,SW,,StrikeSwinging,-3.1466000080108643,17.559900283813477,2757.77001953125,87.93669891357422,-1.0555000305175781,6.256820201873779,5.760000228881836,3.025239944458008,-7.89031982421875,0.22196300327777863,2.332319974899292
22853,1,3,4,1,1,2,1,0,0,668933,R,SW,,BallCalled,-2.607369899749756,17.740999221801758,2829.77001953125,88.54239654541016,-1.0273000001907349,6.251850128173828,5.78000020980835,5.033979892730713,-9.158539772033691,2.1047699451446533,1.0511000156402588
20291,1,3,5,1,2,2,1,0,0,668933,R,CF,strikeout,StrikeSwinging,7.678390026092529,1.733139991760254,2246.77001953125,94.93820190429688,-1.0049599409103394,6.316649913787842,5.769999980926514,1.5614500045776367,-6.2795000076293945,0.2981249988079071,2.4748599529266357
21889,1,4,1,2,0,0,1,0,0,668933,R,CF,,StrikeSwinging,4.980309963226318,4.169429779052734,2407.77001953125,96.02349853515625,-0.9601349830627441,6.34375,5.550000190734863,1.4163999557495117,-5.988480091094971,0.00010053000005427748,2.9521899223327637
22854,1,4,2,2,0,1,1,0,0,668933,R,CF,single,InPlay,6.513050079345703,2.983920097351074,2437.77001953125,97.22650146484375,-0.8492850065231323,6.382959842681885,5.599999904632568,1.9361300468444824,-7.011940002441406,0.6997010111808777,1.8276900053024292
20292,1,5,1,2,0,0,1,1,0,668933,R,SI,,BallCalled,8.601409912109375,-2.6359798908233643,2318.77001953125,95.62830352783203,-0.9627140164375305,6.214449882507324,5.730000019073486,1.2646700143814087,-7.055160045623779,0.44734999537467957,1.534060001373291
28445,1,5,2,2,1,0,1,1,0,668933,R,SW,,BallCalled,1.360319972038269,11.849800109863281,2687.77001953125,88.635498046875,-1.0588799715042114,6.168529987335205,5.670000076293945,4.301990032196045,-8.43770980834961,1.9207600355148315,1.258810043334961
28446,1,5,3,2,2,0,1,1,0,668933,R,SI,field_out,InPlay,4.182849884033203,-2.619149923324585,2185.77001953125,93.33380126953125,-1.095229983329773,6.216090202331543,5.590000152587891,0.9217039942741394,-7.056839942932129,-0.004917869810014963,2.0563900470733643
21890,2,1,1,0,0,0,0,0,0,668933,R,SW,,StrikeCalled,-2.1559600830078125,11.700300216674805,2899.77001953125,87.11740112304688,-1.2049399614334106,6.2889299392700195,5.590000152587891,1.8552099466323853,-6.963079929351807,-0.4955750107765198,3.1873600482940674
23803,2,1,2,0,0,1,0,0,0,668933,R,SI,,StrikeSwinging,4.526340007781982,-2.566240072250366,2348.77001953125,96.85299682617188,-1.107759952545166,6.262209892272949,5.460000038146973,-0.14122499525547028,-4.821269989013672,-1.0158900022506714,3.9678099155426025
24143,2,1,3,0,0,2,0,0,0,668933,R,CF,strikeout,StrikeSwinging,5.365950107574463,7.112299919128418,2391.77001953125,94.77660369873047,-0.9599930047988892,6.462339878082275,5.429999828338623,1.2541600465774536,-5.436450004577637,-0.4076569974422455,3.6486799716949463
23804,2,2,1,1,0,0,0,0,0,668933,R,SI,,BallCalled,6.629459857940674,-6.061399936676025,2292.77001953125,94.99980163574219,-1.193660020828247,6.296770095825195,5.480000019073486,0.23318399488925934,-4.35876989364624,-0.44441500306129456,4.379439830780029
22855,2,2,2,1,1,0,0,0,0,668933,R,SI,,FoulBall,4.0622100830078125,-6.122290134429932,2248.77001953125,94.17430114746094,-1.054550051689148,6.151659965515137,5.539999961853027,-0.11621800065040588,-6.985750198364258,-0.6259809732437134,2.0402700901031494
20293,2,2,3,1,1,1,0,0,0,668933,R,SI,,BallCalled,4.785399913787842,-6.121520042419434,2316.77001953125,95.70980072021484,-1.2844500541687012,6.165900230407715,5.510000228881836,-0.38667500019073486,-5.643189907073975,-1.1100200414657593,3.157099962234497
24144,2,2,4,1,2,1,0,0,0,668933,R,SW,,StrikeSwinging,-0.37046998739242554,11.191399574279785,2812.77001953125,88.84590148925781,-1.0811100006103516,6.147359848022461,5.690000057220459,2.5659499168395996,-7.973269939422607,0.3285380005836487,1.8468400239944458
28447,2,2,5,1,2,2,0,0,0,668933,R,SW,strikeout,StrikeCalled,-2.2095799446105957,15.138099670410156,2905.77001953125,88.69619750976562,-0.9613770246505737,6.238160133361816,5.570000171661377,2.6743600368499756,-7.05003023147583,0.21787899732589722,2.919029951095581
22856,2,3,1,2,0,0,0,0,0,668933,R,SW,,StrikeCalled,-0.4156399965286255,10.879400253295898,2805.77001953125,88.89839935302734,-1.0721100568771362,6.209819793701172,5.639999866485596,2.4642300605773926,-8.005900382995605,0.27649301290512085,1.8379700183868408
23082,2,3,2,2,0,1,0,0,0,668933,R,SW,,BallCalled,-1.2173700332641602,13.555399894714355,2848.77001953125,88.88680267333984,-0.881945013999939,6.165599822998047,5.809999942779541,3.6174399852752686,-8.835659980773926,1.300570011138916,1.07492995262146
28448,2,3,3,2,1,1,0,0,0,668933,R,CF,field_out,InPlay,0.6159899830818176,2.844719886779785,2555.77001953125,94.42289733886719,-0.9392899870872498,6.350240230560303,5.539999961853027,1.2033300399780273,-6.859230041503906,-0.06345699727535248,2.629689931869507
23083,3,1,1,0,0,0,0,0,0,668933,R,SW,,StrikeCalled,-3.3359200954437256,11.312299728393555,2849.77001953125,87.65170288085938,-1.191409945487976,6.271679878234863,5.559999942779541,2.254300117492676,-7.910280227661133,-0.07090579718351364,2.3048200607299805
21608,3,1,2,0,0,1,0,0,0,668933,R,SI,,BallCalled,6.7268500328063965,-5.11624002456665,2304.77001953125,96.86389923095703,-0.9329400062561035,6.324329853057861,5.489999771118164,-1.6180599927902222,-6.674670219421387,-2.0025100708007812,2.0651400089263916
23084,3,1,3,0,1,1,0,0,0,668933,R,CF,,FoulBall,4.87775993347168,5.398960113525391,2401.77001953125,95.61380004882812,-1.0136100053787231,6.328559875488281,5.599999904632568,2.078239917755127,-6.599999904632568,0.4561789929866791,2.397739887237549
23805,3,1,4,0,1,2,0,0,0,668933,R,SI,,BallCalled,6.5405402183532715,-5.581389904022217,2407.77001953125,97.26899719238281,-0.945684015750885,6.176300048828125,5.489999771118164,0.7383570075035095,-7.4339399337768555,0.2328149974346161,1.2046500444412231
23806,3,1,5,0,2,2,0,0,0,668933,R,SW,,FoulBall,-4.253270149230957,14.720600128173828,2895.77001953125,88.87909698486328,-0.9784820079803467,6.175759792327881,5.630000114440918,2.9318599700927734,-9.393540382385254,0.4703820049762726,0.8261409997940063
24145,3,1,6,0,2,2,0,0,0,668933,R,CF,field_out,InPlay,6.7268500328063965,5.8551201820373535,2374.77001953125,96.30380249023438,-0.9840999841690063,6.342629909515381,5.550000190734863,0.5237630009651184,-6.684179782867432,-1.0038399696350098,2.101370096206665
24146,3,2,1,1,0,0,0,0,0,668933,R,SW,,StrikeCalled,-2.2175300121307373,11.78219985961914,2842.77001953125,88.61990356445312,-1.0435999631881714,6.220630168914795,5.679999828338623,2.455080032348633,-7.3055100440979,0.21639099717140198,2.682379961013794
24147,3,2,2,1,0,1,0,0,0,668933,R,CF,,StrikeCalled,6.2915802001953125,5.479740142822266,2464.77001953125,95.95999908447266,-0.9021810293197632,6.323729991912842,5.53000020980835,0.5064060091972351,-6.761600017547607,-0.9065300226211548,2.082969903945923
23807,3,2,3,1,0,2,0,0,0,668933,R,SW,,BallCalled,-3.759010076522827,10.593500137329102,3040.77001953125,90.88520050048828,-0.9873300194740295,6.097809791564941,5.769999980926514,3.188920021057129,-9.047499656677246,1.054460048675537,0.9088940024375916
28449,3,2,4,1,1,2,0,0,0,668933,R,CF,,BallCalled,6.275680065155029,2.4576199054718018,2401.77001953125,96.28489685058594,-1.0221999883651733,6.36076021194458,5.559999942779541,-0.26775801181793213,-5.18828010559082,-1.4864100217819214,3.5745298862457275
23808,3,2,5,1,2,2,0,0,0,668933,R,CF,field_out,InPlay,2.6240200996398926,4.110410213470459,2555.77001953125,96.081298828125,-0.9034950137138367,6.325160026550293,5.590000152587891,1.8934299945831299,-6.975200176239014,0.507224977016449,2.192650079727173
28450,3,3,1,2,0,0,0,0,0,668933,R,SW,,StrikeCalled,-0.37516000866889954,15.077199935913086,2694.77001953125,87.56099700927734,-1.126979947090149,6.142670154571533,5.710000038146973,2.085479974746704,-7.010879993438721,-0.4934050142765045,2.7497899532318115
28451,3,3,2,2,0,1,0,0,0,668933,R,SI,,FoulBall,2.671570062637329,-7.246799945831299,2252.77001953125,96.49189758300781,-1.2436599731445312,6.025360107421875,5.610000133514404,-0.004606340080499649,-6.425769805908203,-0.6206169724464417,2.337939977645874
20294,3,3,3,2,0,2,0,0,0,668933,R,CF,,BallCalled,7.139090061187744,7.397550106048584,2465.77001953125,95.86209869384766,-1.139739990234375,6.166860103607178,5.639999866485596,1.593690037727356,-8.390569686889648,-0.29482799768447876,0.2989319860935211
22857,3,3,4,2,1,2,0,0,0,668933,R,SW,,FoulBall,-2.023900032043457,16.713699340820312,2787.77001953125,87.44609832763672,-0.8914740085601807,6.184199810028076,5.760000228881836,2.4120399951934814,-8.56089973449707,-0.10559599846601486,1.527109980583191
28452,3,3,5,2,1,2,0,0,0,668933,R,CF,field_out,InPlay,2.1428699493408203,6.303830146789551,2368.77001953125,96.0521011352539,-0.9799619913101196,6.2453999519348145,5.570000171661377,1.8511199951171875,-6.5184102058410645,0.19849799573421478,2.6129300594329834
23085,4,1,1,0,0,0,0,0,0,668933,R,CF,,FoulBall,6.499889850616455,4.075069904327393,2307.77001953125,95.31710052490234,-0.8118360042572021,6.426469802856445,5.409999847412109,1.1800700426101685,-5.342299938201904,-0.061781398952007294,3.5565900802612305
23809,4,1,2,0,0,1,0,0,0,668933,R,CF,,BallCalled,6.400589942932129,2.777519941329956,2299.77001953125,94.87779998779297,-0.8542749881744385,6.420629978179932,5.400000095367432,0.6520349979400635,-4.092840194702148,-0.48574700951576233,4.7619099617004395
28453,4,1,3,0,1,1,0,0,0,668933,R,CF,,FoulBall,5.8554301261901855,6.089950084686279,2366.77001953125,94.806396484375,-0.9452360272407532,6.361199855804443,5.400000095367432,1.607890009880066,-6.068009853363037,0.02930629998445511,2.903369903564453
21609,4,1,4,0,2,2,0,0,0,668933,R,SI,home_run,InPlay,6.92572021484375,-3.853379964828491,2265.77001953125,96.506103515625,-1.0145399570465088,6.143380165100098,5.539999961853027,0.3783940076828003,-5.20536994934082,-0.32482799887657166,3.280940055847168
23086,4,2,1,0,0,0,0,0,0,668933,R,SW,,StrikeCalled,3.203850030899048,12.526200294494629,2636.77001953125,87.22380065917969,-1.1015000343322754,6.161459922790527,5.570000171661377,2.3011300563812256,-6.941299915313721,-0.047895900905132294,2.6161301136016846
28454,4,2,2,0,0,1,0,0,0,668933,R,SW,,FoulBall,1.7559200525283813,12.718299865722656,2701.77001953125,88.76940155029297,-0.9788950085639954,6.28026008605957,5.579999923706055,2.659909963607788,-8.347960472106934,0.39257699251174927,1.4193300008773804
23212,4,2,3,0,0,2,0,0,0,668933,R,SI,,BallCalled,8.453689575195312,-8.95969009399414,2313.77001953125,99.73809814453125,-1.0826200246810913,6.205289840698242,5.489999771118164,-1.4096599817276,-5.473979949951172,-1.6186699867248535,2.811490058898926
22858,4,2,4,0,1,2,0,0,0,668933,R,CF,strikeout,StrikeSwinging,2.8715999126434326,4.950679779052734,2420.77001953125,96.4489974975586,-0.8409370183944702,6.40841007232666,5.599999904632568,2.349519968032837,-6.974219799041748,0.9224349856376648,2.2358999252319336
28455,4,3,1,1,0,0,0,0,0,668933,R,SW,,StrikeCalled,-1.4041199684143066,16.374000549316406,2814.77001953125,89.40019989013672,-1.108199954032898,6.133749961853027,5.75,2.947619915008545,-8.225190162658691,0.20671899616718292,1.604949951171875
22859,4,3,2,1,0,1,0,0,0,668933,R,SI,field_out,InPlay,5.721749782562256,-9.975250244140625,2426.77001953125,97.63670349121094,-1.0625799894332886,6.070650100708008,5.590000152587891,0.4865120053291321,-5.892300128936768,0.2628900110721588,2.615959882736206
21610,4,4,1,2,0,0,0,0,0,668933,R,CF,field_out,InPlay,5.198040008544922,2.565999984741211,2380.77001953125,96.87779998779297,-1.0217900276184082,6.279930114746094,5.610000133514404,1.9412599802017212,-6.787769794464111,0.5687190294265747,2.0354199409484863
21611,5,1,1,0,0,0,0,0,0,668933,R,SW,,StrikeCalled,-0.08415000140666962,13.195599555969238,2688.77001953125,86.95249938964844,-1.3446600437164307,6.244719982147217,5.510000228881836,2.0151100158691406,-6.751850128173828,-0.6114869713783264,3.158799886703491
23810,5,1,2,0,0,1,0,0,0,668933,R,SW,,StrikeSwinging,-3.1461400985717773,14.890600204467773,2694.77001953125,89.5199966430664,-1.1279200315475464,6.227829933166504,5.619999885559082,2.650830030441284,-8.397339820861816,0.04565989971160889,1.6747900247573853
23213,5,1,3,0,0,2,0,0,0,668933,R,SW,,BallCalled,-0.7282800078392029,13.687700271606445,2800.77001953125,89.92310333251953,-1.034540057182312,6.07459020614624,5.710000038146973,4.629759788513184,-8.688469886779785,2.089139938354492,1.0085400342941284
20295,5,1,4,0,1,2,0,0,0,668933,R,SI,field_out,InPlay,6.664289951324463,-3.845940113067627,2293.77001953125,96.54299926757812,-1.0923399925231934,6.191689968109131,5.71999979019165,-0.0762334018945694,-6.5502800941467285,-0.8282409906387329,2.0821499824523926
24148,5,2,1,1,0,0,0,0,0,668933,R,CF,,BallCalled,5.780839920043945,7.151289939880371,2280.77001953125,95.42489624023438,-1.0206600427627563,6.279009819030762,5.510000228881836,2.9705400466918945,-7.037179946899414,1.1345700025558472,1.8803000450134277
23214,5,2,2,1,1,0,0,0,0,668933,R,SW,,FoulBall,-3.551909923553467,18.922500610351562,2842.77001953125,86.29080200195312,-1.1807700395584106,6.170690059661865,5.579999923706055,2.9258599281311035,-7.339540004730225,-0.10136400163173676,2.897020101547241
28456,5,2,3,1,1,1,0,0,0,668933,R,CF,,BallCalled,4.77347993850708,5.616109848022461,2334.77001953125,95.72119903564453,-1.0613800287246704,6.2742600440979,5.46999979019165,0.8352689743041992,-4.708189964294434,-0.7695220112800598,4.120250225067139
28457,5,2,4,1,2,1,0,0,0,668933,R,CF,,BallCalled,5.043010234832764,6.488890171051025,2283.77001953125,94.72029876708984,-0.9097489714622498,6.229609966278076,5.650000095367432,2.2021899223327637,-7.7190399169921875,0.5809299945831299,1.2555899620056152
23811,5,2,5,1,3,1,0,0,0,668933,R,CF,,StrikeCalled,6.230040073394775,7.900730133056641,2297.77001953125,94.00170135498047,-1.1354199647903442,6.183589935302734,5.519999980926514,1.3975399732589722,-6.716090202331543,-0.5153650045394897,2.0854101181030273
24149,5,2,6,1,3,2,0,0,0,668933,R,CF,walk,BallCalled,5.921689987182617,4.793059825897217,2325.77001953125,95.76850128173828,-0.9978139996528625,6.201469898223877,5.670000076293945,2.179680109024048,-7.6304497718811035,0.6191200017929077,1.1791900396347046
21891,5,3,1,1,0,0,1,0,0,668933,R,CF,,StrikeCalled,6.018670082092285,10.01830005645752,2389.77001953125,95.60929870605469,-1.0351500511169434,6.213180065155029,5.659999847412109,2.4272799491882324,-6.97514009475708,0.3556259870529175,1.8279500007629395
24150,5,3,2,1,0,1,1,0,0,668933,R,CF,,StrikeSwinging,11.383500099182129,0.39416998624801636,2345.77001953125,95.73600006103516,-0.9206269979476929,6.174920082092285,5.489999771118164,0.7196810245513916,-4.644599914550781,-0.2812590003013611,3.511549949645996
28458,5,3,3,1,0,2,1,0,0,668933,R,CF,,FoulBall,4.470449924468994,7.296720027923584,2387.77001953125,94.56809997558594,-1.119189977645874,6.231929779052734,5.590000152587891,1.5182100534439087,-6.691659927368164,-0.3376370072364807,2.3008201122283936
23812,5,3,4,1,0,2,1,0,0,668933,R,SW,,BallCalled,-7.443809986114502,17.202800750732422,2787.77001953125,87.71269989013672,-1.1330499649047852,6.058340072631836,5.760000228881836,4.024759769439697,-9.302800178527832,1.1085000038146973,1.174430012702942
23215,5,3,5,1,1,2,1,0,0,668933,R,SI,,BallCalled,4.93936014175415,-7.138219833374023,2084.77001953125,97.22930145263672,-1.1760300397872925,6.006979942321777,5.630000114440918,-0.8149620294570923,-6.712289810180664,-1.314210057258606,1.8651599884033203
21892,5,3,6,1,2,2,1,0,0,668933,R,CF,force_out,InPlay,3.9552600383758545,6.303060054779053,2327.77001953125,95.1323013305664,-1.0577399730682373,6.185100078582764,5.769999980926514,2.3482000827789307,-7.566180229187012,0.5783389806747437,1.4576200246810913
24151,5,4,1,2,0,0,1,0,0,668933,R,SI,,BallCalled,8.122509956359863,-3.7185299396514893,2151.77001953125,94.02420043945312,-1.3043400049209595,6.021940231323242,5.53000020980835,-0.554190993309021,-5.8421502113342285,-1.498610019683838,2.595180034637451
23813,5,4,2,2,1,0,1,0,0,668933,R,CF,force_out,InPlay,2.3290998935699463,6.114830017089844,2343.77001953125,94.05570220947266,-1.1229300498962402,6.159019947052002,5.650000095367432,2.0342600345611572,-7.175660133361816,0.2414350062608719,1.9944599866867065
24152,6,1,1,0,0,0,0,0,0,668933,R,CF,,BallCalled,4.659739971160889,5.35345983505249,2290.77001953125,93.55599975585938,-0.9009119868278503,6.4112701416015625,5.429999828338623,1.417639970779419,-4.726640224456787,-0.03862389922142029,4.3558502197265625
23216,6,1,2,0,1,0,0,0,0,668933,R,SW,,StrikeCalled,-1.7671699523925781,13.348799705505371,2783.77001953125,86.4219970703125,-1.2472200393676758,6.110429763793945,5.570000171661377,1.6839200258255005,-6.8467698097229,-0.837090015411377,3.1051900386810303
21893,6,1,3,0,1,1,0,0,0,668933,R,SW,,FoulBall,-1.3096599578857422,14.048399925231934,2790.77001953125,87.91239929199219,-1.114840030670166,6.130119800567627,5.650000095367432,2.1115000247955322,-8.010210037231445,-0.3706820011138916,1.8846999406814575
23217,6,1,4,0,1,2,0,0,0,668933,R,CF,field_out,InPlay,6.373809814453125,2.732569932937622,2394.77001953125,95.52770233154297,-0.8331570029258728,6.411349773406982,5.5,0.907958984375,-6.026760101318359,-0.22140100598335266,2.8685500621795654
21894,6,2,1,1,0,0,0,0,0,668933,R,CF,,StrikeCalled,2.5817298889160156,2.7475199699401855,2458.77001953125,94.93589782714844,-0.9534779787063599,6.339580059051514,5.690000057220459,0.9671559929847717,-6.179470062255859,-0.29189199209213257,3.044689893722534
20296,6,2,2,1,0,1,0,0,0,668933,R,SW,,StrikeCalled,-4.397299766540527,10.10509967803955,2777.77001953125,89.4572982788086,-0.8459799885749817,6.203370094299316,5.460000038146973,0.9250779747962952,-7.582459926605225,-0.8636279702186584,2.5420100688934326
28459,6,2,3,1,0,2,0,0,0,668933,R,SW,field_out,InPlay,-4.112410068511963,9.659899711608887,2891.77001953125,90.1708984375,-0.8618649840354919,6.15762996673584,5.599999904632568,2.4915499687194824,-7.632619857788086,0.621071994304657,2.3611299991607666
23218,6,3,1,2,0,0,0,0,0,668933,R,SI,,BallCalled,3.954659938812256,-3.361259937286377,2284.77001953125,96.47570037841797,-1.1561800241470337,6.124740123748779,5.590000152587891,-0.9927549958229065,-5.351650238037109,-1.78889000415802,3.423029899597168
20297,6,3,2,2,1,0,0,0,0,668933,R,CF,,FoulBall,7.288700103759766,2.182070016860962,2384.77001953125,95.56179809570312,-0.8791019916534424,6.2975897789001465,5.650000095367432,2.400820016860962,-6.198369979858398,1.172700047492981,2.5156099796295166
24021,6,3,3,2,1,1,0,0,0,668933,R,SW,,FoulBall,-2.580980062484741,8.620779991149902,2707.77001953125,89.63580322265625,-1.124940037727356,6.085760116577148,5.670000076293945,1.4380600452423096,-7.407780170440674,-0.5342890024185181,2.379889965057373
20448,6,3,4,2,1,2,0,0,0,668933,R,SW,strikeout,StrikeSwinging,-0.6019300222396851,16.123600006103516,2718.77001953125,90.43840026855469,-1.0498600006103516,5.989190101623535,5.690000057220459,3.8656198978424072,-7.54164981842041,1.151379942893982,1.9440699815750122
23219,7,1,4,0,1,2,0,0,0,668933,R,SW,,FoulBall,-0.7926700115203857,14.894000053405762,2872.77001953125,89.4529037475586,-1.1138099431991577,6.167099952697754,5.730000019073486,4.240250110626221,-7.858799934387207,1.5326800346374512,1.9640799760818481
21613,7,1,5,0,1,2,0,0,0,668933,R,CF,,FoulBall,3.2263400554656982,7.710690021514893,2326.77001953125,95.3563003540039,-1.0675100088119507,6.288000106811523,5.610000133514404,2.561619997024536,-7.97150993347168,0.6488339900970459,1.2495700120925903
22861,7,1,6,0,1,2,0,0,0,668933,R,SW,strikeout,StrikeSwinging,2.0437800884246826,14.975199699401855,2722.77001953125,88.32340240478516,-1.1352900266647339,6.1054301261901855,5.769999980926514,3.871500015258789,-7.8084001541137695,1.1622400283813477,1.7526400089263916
21614,7,2,1,1,0,0,0,0,0,668933,R,SW,,BallCalled,-1.664720058441162,17.112499237060547,2765.77001953125,86.47160339355469,-1.2949899435043335,6.014579772949219,5.619999885559082,1.9334399700164795,-6.131010055541992,-0.9894949793815613,3.726170063018799
